Date,City,District,Amount,Currency,Property,Seller,Area,Rooms,Bathrooms,Parking,Garden,Balcony,Terrace,Floor,New,Estate,Townhouse,Apartment,Land,Studio,Title,Description
2023-06-01,kraków,bienczyce,714332.6,pln,flat,realtor,32.73,2,1.0,,False,False,False,True,False,False,False,True,True,False,Flat | 2 rooms | 32m² | Bienczyce,Well-maintained property in great location
2022-11-07,,,589178.42,pln,flat,realtor,39.49,2,,,False,False,False,True,False,True,False,False,False,False,Flat | 2 rooms | 39m²,Well-maintained property in great location
2024-08-07,kraków,debniki,762580.79,pln,flat,realtor,62.67,3,2.0,,False,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 62m² | Debniki,Well-maintained property in great location
2024-09-06,kraków,bronowice,972870.97,pln,flat,realtor,46.28,2,,,False,True,True,False,False,True,True,False,False,False,Flat | 2 rooms | 46m² | Bronowice,"Beautiful property with balcony, terrace"
2023-11-03,kraków,prokocim,595731.09,pln,flat,realtor,55.72,3,2.0,garage,False,False,False,False,True,False,False,False,True,False,Flat | 3 rooms | 55m² | Prokocim,Beautiful property with new construction
2023-09-02,kraków,,522744.34,pln,flat,realtor,43.26,1,1.0,street,False,False,False,False,False,False,False,False,False,True,Flat | 1 rooms | 43m²,Well-maintained property in great location
2023-07-08,kraków,podgorze,709423.55,pln,flat,realtor,,2,1.0,,False,False,False,False,False,True,False,False,False,False,Flat | 2 rooms | 42m² | Podgorze,Well-maintained property in great location
2023-04-27,kraków,czyzyny,601203.58,pln,flat,realtor,35.69,2,1.0,,False,True,False,True,False,False,False,False,False,False,Flat | 2 rooms | 35m² | Czyzyny,Beautiful property with balcony
2022-10-20,,bronowice,974672.85,pln,flat,realtor,69.49,3,,,False,True,False,False,False,False,False,True,True,False,Flat | 3 rooms | 69m² | Bronowice,Beautiful property with balcony
2023-05-23,kraków,nowa huta,1392080.14,pln,house,realtor,178.44,4,2.0,,False,False,False,False,False,False,True,False,False,False,House | 4 rooms | 178m² | Nowa Huta,
2024-04-19,kraków,mistrzejowice,599819.75,pln,flat,realtor,27.83,1,,garage,False,False,False,True,True,False,False,False,False,False,Flat | 1 rooms | 27m² | Mistrzejowice,Beautiful property with new construction
2022-07-22,kraków,podgorze,645160.55,pln,house,realtor,42.98,2,2.0,street,False,False,False,True,True,False,False,False,True,False,House | 2 rooms | 42m² | Podgorze,Beautiful property with new construction
2023-05-26,,,489663.09,pln,flat,realtor,20.0,1,,garage,False,True,False,True,False,False,False,False,False,False,Flat | 1 rooms | 20m²,Beautiful property with balcony
2023-01-06,kraków,nowa huta,817521.13,pln,flat,realtor,72.19,3,2.0,,False,False,True,False,True,False,False,False,False,False,Flat | 3 rooms | 72m² | Nowa Huta,"Beautiful property with terrace, new construction"
2024-12-26,kraków,nowa huta,791416.74,pln,house,realtor,102.42,6,3.0,garage,False,False,False,False,False,False,False,False,False,False,House | 6 rooms | 102m² | Nowa Huta,Well-maintained property in great location
2023-03-11,kraków,,573317.11,pln,flat,owner,27.3,1,,garage,False,False,False,False,False,False,False,True,False,True,Flat | 1 rooms | 27m²,Well-maintained property in great location
2022-02-09,kraków,wzgorza krzeslawickie,748178.16,pln,flat,realtor,86.39,3,2.0,,False,True,False,False,False,False,False,False,False,False,Flat | 3 rooms | 86m² | Wzgorza Krzeslawickie,Beautiful property with balcony
2022-07-06,kraków,czyzyny,977792.44,pln,flat,realtor,128.07,4,1.0,,False,False,False,False,False,False,False,False,False,False,Flat | 4 rooms | 128m² | Czyzyny,Well-maintained property in great location
2022-09-05,kraków,pradnik bialy,689794.96,pln,flat,realtor,58.8,3,1.0,street,False,False,False,False,True,False,False,False,False,False,Flat | 3 rooms | 58m² | Pradnik Bialy,Beautiful property with new construction
2022-08-01,kraków,,810934.4,pln,house,realtor,96.54,3,2.0,street,False,True,False,True,True,False,True,False,True,False,House | 3 rooms | 96m²,
2022-12-07,kraków,podgorze,690773.96,pln,flat,,33.94,2,1.0,street,True,True,False,False,True,False,False,False,False,False,Flat | 2 rooms | 33m² | Podgorze,"Beautiful property with garden, balcony, new construction"
2022-05-07,,debniki,787055.72,pln,flat,realtor,41.42,2,1.0,,False,False,False,False,True,False,True,False,False,False,Flat | 2 rooms | 41m² | Debniki,Beautiful property with new construction
2022-01-25,kraków,bienczyce,533882.59,pln,flat,realtor,59.49,3,2.0,,False,False,False,False,True,False,False,False,False,False,Flat | 3 rooms | 59m² | Bienczyce,Beautiful property with new construction
2023-11-24,kraków,pradnik bialy,817405.74,pln,flat,realtor,41.31,2,1.0,,False,False,False,False,True,False,False,True,False,False,Flat | 2 rooms | 41m² | Pradnik Bialy,Beautiful property with new construction
2023-04-09,kraków,,394797.91,pln,flat,realtor,23.94,1,1.0,,False,False,False,True,True,True,False,False,False,False,Flat | 1 rooms | 23m²,Beautiful property with new construction
2024-01-17,kraków,,559230.35,pln,flat,realtor,34.11,2,1.0,no parking,False,False,False,False,True,False,False,False,False,False,Flat | 2 rooms | 34m²,Beautiful property with new construction
2023-04-10,kraków,,457996.43,pln,flat,realtor,24.49,1,1.0,,False,True,False,False,False,False,False,False,False,True,Flat | 1 rooms | 24m²,Beautiful property with balcony
2022-10-15,kraków,,556725.63,pln,flat,realtor,38.3,2,1.0,garage,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 38m²,Well-maintained property in great location
2023-06-01,kraków,wzgorza krzeslawickie,488722.06,pln,flat,realtor,41.13,2,,street,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 41m² | Wzgorza Krzeslawickie,Well-maintained property in great location
2024-05-23,,stare miasto,1303699.53,pln,house,realtor,119.28,4,1.0,,False,True,False,False,False,False,False,False,False,False,House | 4 rooms | 119m² | Stare Miasto,
2023-07-15,,podgorze duchackie,421558.53,pln,flat,realtor,33.09,2,,street,False,False,False,False,False,False,False,False,True,False,Flat | 2 rooms | 33m² | Podgorze Duchackie,Well-maintained property in great location
2023-12-12,kraków,,966339.33,pln,flat,realtor,122.62,5,,,False,False,False,True,False,False,False,False,False,False,Flat | 5 rooms | 122m²,Well-maintained property in great location
2024-12-17,kraków,swoszowice,554644.27,pln,flat,realtor,45.8,2,1.0,,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 45m² | Swoszowice,Well-maintained property in great location
2023-10-12,kraków,,1033120.83,pln,flat,realtor,93.14,4,,,False,False,False,True,False,False,False,False,False,False,Flat | 4 rooms | 93m²,Well-maintained property in great location
2024-07-30,kraków,grzegorzki,564505.33,pln,flat,realtor,21.74,1,,,False,True,False,True,True,False,False,False,False,False,Flat | 1 rooms | 21m² | Grzegorzki,
2024-04-18,kraków,grzegorzki,939462.27,pln,flat,,32.96,1,1.0,,False,True,True,False,True,False,False,True,False,False,Flat | 1 rooms | 32m² | Grzegorzki,
2023-02-20,kraków,nowa huta,588887.1,pln,flat,owner,77.85,3,1.0,street,False,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 77m² | Nowa Huta,Well-maintained property in great location
2023-05-10,,podgorze,946882.15,pln,flat,realtor,107.78,4,2.0,no parking,True,False,False,False,False,False,False,False,False,False,Flat | 4 rooms | 107m² | Podgorze,Beautiful property with garden
2024-06-10,kraków,,764620.27,pln,flat,realtor,43.84,2,,,False,True,False,True,False,False,False,False,True,False,Flat | 2 rooms | 43m²,Beautiful property with balcony
2022-08-23,kraków,podgorze,742548.45,pln,flat,realtor,45.43,2,,street,False,False,False,False,False,False,False,True,False,False,Flat | 2 rooms | 45m² | Podgorze,Well-maintained property in great location
2024-09-27,kraków,swoszowice,707928.49,pln,flat,,37.83,2,,,True,True,False,False,True,False,False,True,False,False,Flat | 2 rooms | 37m² | Swoszowice,"Beautiful property with garden, balcony, new construction"
2023-07-25,kraków,,741943.76,pln,flat,,39.45,1,1.0,street,False,True,False,True,False,False,False,False,False,False,Flat | 1 rooms | 39m²,
2023-04-01,kraków,,636531.16,pln,flat,realtor,24.63,1,,garage,False,True,False,False,False,False,False,False,True,False,Flat | 1 rooms | 24m²,Beautiful property with balcony
2024-11-11,kraków,biezanow,649248.0,pln,flat,realtor,41.95,1,,,False,False,False,True,False,False,False,False,True,False,Flat | 1 rooms | 41m² | Biezanow,Well-maintained property in great location
2024-09-30,,zwierzyniec,940184.05,pln,flat,realtor,40.52,2,2.0,,True,True,False,False,True,False,False,False,True,False,Flat | 2 rooms | 40m² | Zwierzyniec,"Beautiful property with garden, balcony, new construction"
2024-03-05,,podgorze,611722.47,pln,flat,realtor,37.28,2,,no parking,True,False,False,True,False,True,False,False,False,False,Flat | 2 rooms | 37m² | Podgorze,Beautiful property with garden
2022-06-25,kraków,bienczyce,655346.98,pln,flat,realtor,45.9,2,,street,True,False,True,True,False,True,False,False,False,False,Flat | 2 rooms | 45m² | Bienczyce,"Beautiful property with garden, terrace"
2023-01-29,kraków,,658715.16,pln,house,owner,119.83,4,1.0,garage,True,False,False,False,True,False,False,False,False,False,House | 4 rooms | 119m²,"Beautiful property with garden, new construction"
2022-08-18,kraków,,786172.12,pln,flat,realtor,37.83,2,2.0,,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 37m²,Well-maintained property in great location
2023-05-09,kraków,podgorze duchackie,582048.15,pln,flat,realtor,32.96,2,,,True,True,False,False,False,False,False,False,False,False,Flat | 2 rooms | 32m² | Podgorze Duchackie,"Beautiful property with garden, balcony"
2023-07-03,kraków,czyzyny,900973.87,pln,house,realtor,152.5,4,,garage,True,False,False,True,True,False,False,False,False,False,House | 4 rooms | 152m² | Czyzyny,
2022-06-24,kraków,,620489.29,pln,house,realtor,40.0,2,,garage,False,True,False,False,False,False,False,False,False,False,House | 2 rooms | 40m²,Beautiful property with balcony
2024-01-26,kraków,krowodrza,688042.48,pln,flat,realtor,34.16,1,1.0,,False,False,False,True,False,True,False,False,True,False,Flat | 1 rooms | 34m² | Krowodrza,
2022-11-05,kraków,,408172.46,pln,flat,owner,40.71,1,,no parking,True,False,False,False,True,False,False,False,True,False,Flat | 1 rooms | 40m²,"Beautiful property with garden, new construction"
2022-05-27,kraków,,1073575.22,pln,flat,,104.52,5,2.0,,False,False,False,True,False,False,False,False,False,False,Flat | 5 rooms | 104m²,
2022-08-13,kraków,,1138174.54,pln,house,realtor,130.54,4,2.0,,False,True,False,True,False,False,False,False,True,False,House | 4 rooms | 130m²,Beautiful property with balcony
2022-07-30,kraków,wzgorza krzeslawickie,626961.59,pln,flat,realtor,72.15,3,,street,False,False,False,False,True,False,False,False,True,False,Flat | 3 rooms | 72m² | Wzgorza Krzeslawickie,
2024-08-09,kraków,,854893.91,pln,house,realtor,75.52,3,1.0,,False,False,False,True,False,True,False,False,False,False,House | 3 rooms | 75m²,Well-maintained property in great location
2022-09-30,kraków,,791030.78,pln,house,realtor,82.87,3,1.0,street,False,False,False,False,True,False,True,False,False,False,House | 3 rooms | 82m²,Beautiful property with new construction
2023-01-04,kraków,wzgorza krzeslawickie,922943.45,pln,flat,realtor,72.25,3,1.0,,False,True,False,False,False,False,False,True,True,False,Flat | 3 rooms | 72m² | Wzgorza Krzeslawickie,Beautiful property with balcony
2022-02-22,kraków,wzgorza krzeslawickie,601419.63,pln,flat,realtor,71.86,4,1.0,street,False,False,False,True,False,False,False,False,False,False,Flat | 4 rooms | 71m² | Wzgorza Krzeslawickie,Well-maintained property in great location
2022-03-01,kraków,,611636.48,pln,flat,realtor,32.52,1,1.0,,False,False,True,False,False,False,False,False,False,False,Flat | 1 rooms | 32m²,Beautiful property with terrace
2022-04-15,kraków,czyzyny,766391.7,pln,flat,realtor,58.01,3,,garage,False,False,False,False,False,False,False,True,False,False,Flat | 3 rooms | 58m² | Czyzyny,Well-maintained property in great location
2022-08-03,kraków,debniki,593724.55,pln,flat,realtor,34.95,1,,garage,False,False,False,True,True,False,False,False,False,False,Flat | 1 rooms | 34m² | Debniki,Beautiful property with new construction
2024-05-20,,podgorze,756309.0,pln,flat,realtor,41.63,1,1.0,,False,True,True,False,True,False,False,False,False,False,Flat | 1 rooms | 41m² | Podgorze,"Beautiful property with balcony, terrace, new construction"
2022-08-22,kraków,pradnik czerwony,584351.79,pln,flat,realtor,37.47,2,2.0,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 37m² | Pradnik Czerwony,Well-maintained property in great location
2024-02-25,kraków,,1078096.82,pln,flat,realtor,54.24,2,1.0,,False,False,True,False,False,True,False,True,False,False,Flat | 2 rooms | 54m²,
2023-07-07,kraków,,901574.7,pln,flat,realtor,92.1,3,,street,False,True,False,False,True,True,False,True,True,False,Flat | 3 rooms | 92m²,"Beautiful property with balcony, new construction"
2024-07-10,,lagiewniki,709571.2,pln,flat,realtor,32.38,1,,,False,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 32m² | Lagiewniki,Well-maintained property in great location
2024-01-18,kraków,pradnik czerwony,696483.27,pln,flat,realtor,25.29,1,1.0,,False,True,True,True,True,False,False,False,False,False,Flat | 1 rooms | 25m² | Pradnik Czerwony,"Beautiful property with balcony, terrace, new construction"
2023-01-19,kraków,bienczyce,462003.79,pln,flat,realtor,38.42,2,,,True,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 38m² | Bienczyce,Beautiful property with garden
2023-06-12,kraków,prokocim,703288.89,pln,flat,realtor,78.54,3,,,False,False,False,False,False,False,False,False,True,False,Flat | 3 rooms | 78m² | Prokocim,Well-maintained property in great location
2022-10-16,kraków,zwierzyniec,634706.1,pln,flat,owner,34.52,2,1.0,,True,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 34m² | Zwierzyniec,
2024-10-03,,lagiewniki,891443.52,pln,flat,realtor,72.84,3,,garage,False,False,False,True,False,False,True,False,False,False,Flat | 3 rooms | 72m² | Lagiewniki,Well-maintained property in great location
2024-10-13,,bienczyce,455348.69,pln,house,realtor,40.0,2,,,False,False,False,True,False,False,False,False,False,False,House | 2 rooms | 40m² | Bienczyce,Well-maintained property in great location
2022-01-28,kraków,prokocim,788290.82,pln,flat,realtor,38.59,1,1.0,,False,True,False,True,True,False,False,True,False,False,Flat | 1 rooms | 38m² | Prokocim,"Beautiful property with balcony, new construction"
2023-08-18,kraków,,1000293.21,pln,flat,realtor,50.87,3,,,True,True,True,False,False,False,False,False,False,False,Flat | 3 rooms | 50m²,"Beautiful property with garden, balcony, terrace"
2022-05-31,kraków,krowodrza,622820.19,pln,flat,realtor,38.53,2,,garage,False,False,False,True,True,False,False,False,False,True,Flat | 2 rooms | 38m² | Krowodrza,Beautiful property with new construction
2023-10-31,kraków,,661323.09,pln,house,realtor,75.71,3,,street,False,False,False,False,False,False,False,False,False,False,House | 3 rooms | 75m²,Well-maintained property in great location
2022-08-19,kraków,nowa huta,747383.71,pln,flat,realtor,44.52,2,1.0,,False,True,False,False,False,True,False,False,True,False,Flat | 2 rooms | 44m² | Nowa Huta,Beautiful property with balcony
2024-07-12,kraków,,688613.05,pln,flat,owner,20.77,1,1.0,garage,True,False,False,True,False,False,False,True,False,False,Flat | 1 rooms | 20m²,Beautiful property with garden
2022-09-15,kraków,borek falecki,582213.62,pln,flat,realtor,51.77,2,,,False,True,False,True,True,False,False,False,False,False,Flat | 2 rooms | 51m² | Borek Falecki,"Beautiful property with balcony, new construction"
2022-09-25,,mistrzejowice,432547.23,pln,flat,owner,33.11,1,1.0,,True,False,False,False,False,False,False,False,False,False,Flat | 1 rooms | 33m² | Mistrzejowice,
2024-09-28,kraków,nowa huta,593559.42,pln,flat,realtor,28.77,1,,,False,False,False,False,False,False,False,False,False,True,Flat | 1 rooms | 28m² | Nowa Huta,Well-maintained property in great location
2022-01-24,kraków,bienczyce,882511.36,pln,flat,realtor,164.84,6,2.0,garage,True,True,False,True,True,False,False,False,False,False,Flat | 6 rooms | 164m² | Bienczyce,"Beautiful property with garden, balcony, new construction"
2023-07-17,,,831424.52,pln,house,realtor,40.0,2,1.0,garage,False,True,False,False,False,True,False,False,False,False,House | 2 rooms | 40m²,Beautiful property with balcony
2022-03-19,kraków,prokocim,473335.99,pln,flat,realtor,49.3,2,,,False,False,False,False,True,True,False,False,False,False,Flat | 2 rooms | 49m² | Prokocim,Beautiful property with new construction
2023-02-22,kraków,,722409.64,pln,flat,realtor,44.07,1,,street,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 44m²,Well-maintained property in great location
2022-12-06,kraków,,494310.19,pln,flat,owner,41.69,1,,,False,False,True,False,True,False,False,False,False,False,Flat | 1 rooms | 41m²,"Beautiful property with terrace, new construction"
2024-10-01,kraków,,756696.2,pln,flat,realtor,43.97,2,,,False,False,False,False,True,True,False,False,True,False,Flat | 2 rooms | 43m²,Beautiful property with new construction
2024-03-15,kraków,,820455.95,pln,flat,,47.3,2,1.0,street,True,True,False,False,False,False,True,False,True,False,Flat | 2 rooms | 47m²,
2023-05-11,kraków,,827556.82,pln,flat,realtor,47.84,2,,,False,False,True,True,False,False,False,False,False,False,Flat | 2 rooms | 47m²,Beautiful property with terrace
2024-09-26,kraków,,855177.06,pln,house,realtor,66.76,3,1.0,,False,False,False,True,True,False,False,False,False,False,House | 3 rooms | 66m²,Beautiful property with new construction
2023-10-29,kraków,bienczyce,730499.48,pln,flat,realtor,84.33,4,1.0,,False,True,False,False,False,False,False,False,False,False,Flat | 4 rooms | 84m² | Bienczyce,
2022-07-13,kraków,nowa huta,588286.25,pln,flat,owner,39.99,2,,no parking,False,False,False,False,False,False,False,True,False,False,Flat | 2 rooms | 39m² | Nowa Huta,Well-maintained property in great location
2023-05-24,kraków,,598360.7,pln,flat,realtor,54.0,3,,,False,False,False,False,True,False,False,False,False,False,Flat | 3 rooms | 54m²,Beautiful property with new construction
2024-01-24,kraków,podgorze,908539.11,pln,flat,realtor,67.23,3,1.0,,True,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 67m² | Podgorze,Beautiful property with garden
2023-08-01,kraków,pradnik bialy,499274.32,pln,flat,owner,80.1,4,1.0,street,True,False,False,False,True,False,False,False,False,False,Flat | 4 rooms | 80m² | Pradnik Bialy,"Beautiful property with garden, new construction"
2022-01-17,kraków,grzegorzki,851068.35,pln,flat,,79.45,4,,garage,True,False,False,False,True,False,False,True,False,False,Flat | 4 rooms | 79m² | Grzegorzki,
2023-07-01,,wzgorza krzeslawickie,548760.66,pln,flat,realtor,47.74,2,1.0,no parking,False,False,False,False,True,False,False,False,False,False,Flat | 2 rooms | 47m² | Wzgorza Krzeslawickie,Beautiful property with new construction
2024-09-03,kraków,,958466.03,pln,flat,realtor,101.01,6,2.0,,False,True,False,False,False,False,False,False,False,False,Flat | 6 rooms | 101m²,Beautiful property with balcony
2024-11-24,kraków,zwierzyniec,1019177.7,pln,flat,realtor,69.86,2,2.0,,False,True,False,False,False,False,False,False,False,False,Flat | 2 rooms | 69m² | Zwierzyniec,Beautiful property with balcony
2022-04-03,,biezanow,894058.78,pln,flat,realtor,91.95,4,,,True,False,False,False,False,False,False,False,True,False,Flat | 4 rooms | 91m² | Biezanow,
2023-07-08,kraków,krowodrza,829517.72,pln,flat,realtor,37.44,2,,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 37m² | Krowodrza,Well-maintained property in great location
2022-09-20,kraków,grzegorzki,772813.93,pln,flat,realtor,29.84,1,,,True,False,False,False,False,False,False,True,False,False,Flat | 1 rooms | 29m² | Grzegorzki,Beautiful property with garden
2023-08-31,kraków,bienczyce,519042.82,pln,flat,,38.48,2,,,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 38m² | Bienczyce,Well-maintained property in great location
2024-02-13,kraków,,492343.72,pln,flat,,23.6,1,,garage,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 23m²,Well-maintained property in great location
2022-01-06,kraków,stare miasto,1403298.12,pln,house,realtor,136.82,5,,,True,True,False,True,True,False,False,False,False,False,House | 5 rooms | 136m² | Stare Miasto,"Beautiful property with garden, balcony, new construction"
2024-07-21,,,574300.29,pln,flat,owner,42.7,2,1.0,garage,False,True,False,False,True,False,False,False,False,False,Flat | 2 rooms | 42m²,"Beautiful property with balcony, new construction"
2022-04-19,,,792098.03,pln,flat,realtor,56.23,3,,garage,True,False,False,False,False,False,True,False,False,False,Flat | 3 rooms | 56m²,Beautiful property with garden
2024-11-10,,,933662.83,pln,flat,realtor,56.51,2,2.0,no parking,True,False,False,False,False,False,False,True,True,False,Flat | 2 rooms | 56m²,Beautiful property with garden
2023-09-29,kraków,czyzyny,661788.9,pln,flat,,52.09,3,,,True,False,False,True,True,False,False,False,False,False,Flat | 3 rooms | 52m² | Czyzyny,"Beautiful property with garden, new construction"
2024-04-22,,,927868.37,pln,flat,realtor,102.39,5,4.0,street,False,False,False,False,False,True,False,True,False,False,Flat | 5 rooms | 102m²,Well-maintained property in great location
2022-11-21,kraków,pradnik bialy,790116.18,pln,flat,realtor,46.21,1,1.0,,False,False,False,False,True,False,False,True,False,False,Flat | 1 rooms | 46m² | Pradnik Bialy,
2024-04-12,kraków,biezanow,703952.95,pln,flat,realtor,52.46,3,1.0,,False,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 52m² | Biezanow,Well-maintained property in great location
2024-08-25,kraków,wzgorza krzeslawickie,352386.33,pln,flat,owner,37.1,1,,,False,True,False,True,False,False,False,False,False,False,Flat | 1 rooms | 37m² | Wzgorza Krzeslawickie,
2024-12-04,kraków,podgorze,887707.81,pln,flat,realtor,63.23,3,,garage,False,False,False,True,False,False,True,False,False,False,Flat | 3 rooms | 63m² | Podgorze,Well-maintained property in great location
2023-02-12,kraków,podgorze,799638.29,pln,flat,owner,77.92,3,2.0,,False,False,False,True,False,False,False,True,False,False,Flat | 3 rooms | 77m² | Podgorze,Well-maintained property in great location
2023-03-10,kraków,,614005.83,pln,flat,realtor,42.95,2,2.0,,False,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 42m²,Well-maintained property in great location
2023-09-24,kraków,grzegorzki,582354.71,pln,house,realtor,40.0,2,,,False,False,False,True,True,False,False,False,True,False,House | 2 rooms | 40m² | Grzegorzki,
2022-03-01,kraków,krowodrza,656630.13,pln,flat,realtor,26.59,1,1.0,street,False,False,False,False,False,False,False,False,True,False,Flat | 1 rooms | 26m² | Krowodrza,Well-maintained property in great location
2023-05-19,,,776812.7,pln,house,realtor,87.22,4,,,True,False,False,True,False,False,False,False,True,False,House | 4 rooms | 87m²,
2022-06-21,kraków,,707647.06,pln,flat,realtor,28.26,1,,no parking,False,False,False,True,True,False,True,False,False,False,Flat | 1 rooms | 28m²,Beautiful property with new construction
2022-08-29,kraków,,748533.74,pln,flat,realtor,56.03,2,1.0,,True,False,False,False,False,False,False,False,False,False,Flat | 2 rooms | 56m²,Beautiful property with garden
2022-09-17,,,731066.1,pln,flat,realtor,43.77,2,,no parking,False,True,True,False,False,False,False,False,True,False,Flat | 2 rooms | 43m²,"Beautiful property with balcony, terrace"
2022-10-08,kraków,borek falecki,766156.06,pln,house,realtor,96.66,4,,,False,False,False,True,False,False,False,False,False,False,House | 4 rooms | 96m² | Borek Falecki,Well-maintained property in great location
2022-10-05,kraków,,728347.41,pln,house,realtor,74.74,4,2.0,covered,True,True,False,True,False,False,False,False,True,False,House | 4 rooms | 74m²,"Beautiful property with garden, balcony"
2022-10-20,kraków,swoszowice,581216.63,pln,flat,realtor,69.99,2,,street,False,True,False,False,True,False,False,False,False,False,Flat | 2 rooms | 69m² | Swoszowice,"Beautiful property with balcony, new construction"
2023-01-09,kraków,,854510.19,pln,flat,realtor,89.63,4,1.0,,False,False,False,False,True,False,False,False,False,False,Flat | 4 rooms | 89m²,Beautiful property with new construction
2022-06-13,,,659796.99,pln,flat,realtor,32.42,1,,,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 32m²,Well-maintained property in great location
2022-07-13,kraków,swoszowice,859603.12,pln,house,realtor,120.96,6,,,False,False,False,True,False,False,False,False,False,False,House | 6 rooms | 120m² | Swoszowice,
2024-06-29,kraków,bienczyce,544337.73,pln,flat,realtor,27.73,1,1.0,,True,True,False,False,True,False,False,False,True,False,Flat | 1 rooms | 27m² | Bienczyce,"Beautiful property with garden, balcony, new construction"
2024-09-30,kraków,podgorze duchackie,589437.24,pln,flat,realtor,43.93,1,1.0,,False,True,False,False,False,False,False,False,False,False,Flat | 1 rooms | 43m² | Podgorze Duchackie,Beautiful property with balcony
2024-01-24,kraków,debniki,651109.96,pln,flat,realtor,44.69,2,1.0,street,False,False,False,True,False,False,False,False,False,False,Flat | 2 rooms | 44m² | Debniki,Well-maintained property in great location
2023-08-06,kraków,,680514.31,pln,flat,realtor,47.08,1,,,False,False,False,True,False,False,False,False,False,False,Flat | 1 rooms | 47m²,Well-maintained property in great location
2024-09-26,kraków,swoszowice,713975.18,pln,flat,realtor,51.11,2,1.0,,False,True,False,False,False,True,False,False,False,False,Flat | 2 rooms | 51m² | Swoszowice,
2022-05-31,kraków,,670301.21,pln,house,realtor,40.0,2,1.0,street,False,False,False,False,False,False,False,False,False,False,House | 2 rooms | 40m²,Well-maintained property in great location
2022-08-29,kraków,,1005530.92,pln,flat,realtor,72.43,4,1.0,,False,False,False,True,False,False,False,False,True,False,Flat | 4 rooms | 72m²,Well-maintained property in great location
2024-12-18,kraków,,723326.97,pln,flat,realtor,65.79,3,1.0,,False,True,False,True,False,False,False,False,False,False,Flat | 3 rooms | 65m²,Beautiful property with balcony
2022-07-03,kraków,,712714.4,pln,flat,realtor,24.14,1,,,False,True,False,False,False,False,False,False,False,False,Flat | 1 rooms | 24m²,Beautiful property with balcony
2022-01-04,kraków,pradnik czerwony,646516.82,pln,flat,realtor,44.35,2,2.0,,False,True,False,True,True,False,False,False,False,False,Flat | 2 rooms | 44m² | Pradnik Czerwony,"Beautiful property with balcony, new construction"
2023-10-18,kraków,nowa huta,731987.85,pln,house,realtor,62.68,3,1.0,garage,False,False,False,False,True,False,False,False,False,False,House | 3 rooms | 62m² | Nowa Huta,Beautiful property with new construction
2022-03-31,kraków,,769145.04,pln,flat,realtor,60.09,3,1.0,,True,False,False,False,False,True,False,False,True,False,Flat | 3 rooms | 60m²,Beautiful property with garden
2023-11-22,kraków,,677717.39,pln,flat,realtor,81.45,3,,,False,False,False,True,True,False,False,False,False,False,Flat | 3 rooms | 81m²,Beautiful property with new construction
2023-10-10,kraków,,846712.46,pln,flat,realtor,27.13,1,,,False,False,False,True,False,False,False,True,False,False,Flat | 1 rooms | 27m²,Well-maintained property in great location
2022-05-01,,,838446.44,pln,flat,realtor,24.46,1,,,False,False,False,True,True,False,False,True,False,False,Flat | 1 rooms | 24m²,Beautiful property with new construction
2024-12-30,kraków,prokocim,589586.82,pln,flat,realtor,51.01,2,,,False,False,False,False,True,False,False,False,False,False,Flat | 2 rooms | 51m² | Prokocim,Beautiful property with new construction
2023-12-22,kraków,biezanow,699743.33,pln,flat,,32.21,2,,,False,True,False,True,False,False,False,False,False,False,Flat | 2 rooms | 32m² | Biezanow,Beautiful property with balcony
2024-06-07,kraków,borek falecki,688646.27,pln,flat,realtor,57.23,3,1.0,,False,False,True,True,False,True,False,False,True,False,Flat | 3 rooms | 57m² | Borek Falecki,Beautiful property with terrace
2022-04-20,kraków,,893173.98,pln,flat,realtor,50.07,3,,,True,False,False,True,False,False,False,False,False,False,Flat | 3 rooms | 50m²,Beautiful property with garden
2022-02-16,kraków,podgorze,686931.99,pln,flat,realtor,29.68,1,1.0,,True,True,False,False,True,False,False,False,True,False,Flat | 1 rooms | 29m² | Podgorze,"Beautiful property with garden, balcony, new construction"
2023-03-27,kraków,lagiewniki,829605.55,pln,flat,realtor,45.63,2,,,False,True,False,True,False,False,False,False,False,False,Flat | 2 rooms | 45m² | Lagiewniki,
